Year,Month,Day,Temperature,Pressure,Relative Humidity,Clouds,Dew point,Wx,Wy,Temperature_lag1,Temperature_lag2,Temperature_lag3,Pressure_lag1,Relative Humidity_lag1,Clouds_lag1,Dew point_lag1,Dew point_lag2,Wx_lag1,Wy_lag1
2020,1,1,-1.5089723075275294,1.9340155714370442,1.1159157215427649,-1.3177459889900782,-1.5647359734835649,0.06475283104259746,-0.5276287295529999,-1.5089723075275294,-1.5089723075275294,-1.5089723075275294,1.9340155714370442,1.1159157215427649,-1.3177459889900782,-1.5647359734835649,-1.5647359734835649,0.06475283104259746,-0.5276287295529999
2020,1,2,-1.529582648893363,2.171834036637001,1.6840096206134063,0.28866721040360693,-1.3603875332833388,-0.6776828419406257,0.12165279573418544,-1.5089723075275294,-1.5089723075275294,-1.5089723075275294,1.9340155714370442,1.1159157215427649,-1.3177459889900782,-1.5647359734835649,-1.5647359734835649,0.06475283104259746,-0.5276287295529999
2020,1,3,-1.5316965300590897,1.6538241057560659,1.742354399436878,1.0835933296912037,-1.3798774134180425,0.2770989712354858,0.24683901121232849,-1.529582648893363,-1.5089723075275294,-1.5089723075275294,2.171834036637001,1.6840096206134063,0.28866721040360693,-1.3603875332833388,-1.5647359734835649,-0.6776828419406257,0.12165279573418544
2020,1,4,-1.558648514922103,0.9154745723735874,1.6133817304586782,1.3816906244240525,-1.3680653648515553,-0.35293249776264735,-0.7953988102385395,-1.5316965300590897,-1.529582648893363,-1.5089723075275294,1.6538241057560659,1.742354399436878,1.0835933296912037,-1.3798774134180425,-1.3603875332833388,0.2770989712354858,0.24683901121232849
2020,1,5,-1.5702748613335988,0.8503260841339519,0.42806148699236557,-0.22472257496963258,-1.3184547608723096,1.8143481451283392,-1.1892025189361808,-1.558648514922103,-1.5316965300590897,-1.529582648893363,0.9154745723735874,1.6133817304586782,1.3816906244240525,-1.3680653648515553,-1.3798774134180425,-0.35293249776264735,-0.7953988102385395
2020,1,6,-1.5623478069621244,1.8916425709559939,0.28373492885009477,-1.781452891907843,-1.7637689918288726,1.704555213065731,0.518589092141452,-1.5702748613335988,-1.558648514922103,-1.5316965300590897,0.8503260841339519,0.42806148699236557,-0.22472257496963258,-1.3184547608723096,-1.3680653648515553,1.8143481451283392,-1.1892025189361808
2020,1,7,-1.5660470990021458,1.6909004811769741,0.7812009377660081,-1.4999165579934859,-1.7726280282537379,0.17603996044079034,0.024051233048078016,-1.5623478069621244,-1.5702748613335988,-1.558648514922103,1.8916425709559939,0.28373492885009477,-1.781452891907843,-1.7637689918288726,-1.3184547608723096,1.704555213065731,0.518589092141452
2020,1,8,-1.6035684896937916,2.061664235386259,1.1374111663724642,-1.4999165579934859,-1.7135677854213023,-0.2532622397813786,0.15393825783299164,-1.5660470990021458,-1.5623478069621244,-1.5702748613335988,1.6909004811769741,0.7812009377660081,-1.4999165579934859,-1.7726280282537379,-1.7637689918288726,0.17603996044079034,0.024051233048078016
2020,1,9,-1.6257642419339202,1.7232098940437746,1.1097741658771356,0.22242336712964042,-1.6066687458945943,-0.7005703488277462,0.6145413778178536,-1.6035684896937916,-1.5660470990021458,-1.5623478069621244,2.061664235386259,1.1374111663724642,-1.4999165579934859,-1.7135677854213023,-1.7726280282537379,-0.2532622397813786,0.15393825783299164
2020,1,10,-1.6225934201853305,0.8789278594586558,0.1516914820390804,-0.17503969251415796,-1.5316622374974016,-0.6797351249114897,0.38914389014169987,-1.6257642419339202,-1.6035684896937916,-1.5660470990021458,1.7232098940437746,1.1097741658771356,0.22242336712964042,-1.6066687458945943,-1.7135677854213023,-0.7005703488277462,0.6145413778178536
2020,1,11,-1.6241788310596252,1.3799885901472115,1.2479591683537783,-0.5228198697024814,-1.2629381326098201,0.5702076117314582,-0.2089702000376062,-1.6225934201853305,-1.6257642419339202,-1.6035684896937916,0.8789278594586558,0.1516914820390804,-0.17503969251415796,-1.5316622374974016,-1.6066687458945943,-0.6797351249114897,0.38914389014169987
2020,1,12,-1.6352767071796896,1.8339093578005514,1.4690551723164065,-0.4234541047915318,-1.2410858427618192,0.4717174740475951,0.602070618718073,-1.6241788310596252,-1.6225934201853305,-1.6257642419339202,1.3799885901472115,1.2479591683537783,-0.5228198697024814,-1.2629381326098201,-1.5316622374974016,0.5702076117314582,-0.2089702000376062
2020,1,13,-1.6368621180539844,1.614099417805072,1.9327426250713629,1.315446781150086,-1.25880391561155,0.1723111194105535,0.23809426425639837,-1.6352767071796896,-1.6241788310596252,-1.6225934201853305,1.8339093578005514,1.4690551723164065,-0.4234541047915318,-1.2410858427618192,-1.2629381326098201,0.4717174740475951,0.602070618718073
2020,1,14,-1.6458461130083222,1.3524461398345187,1.7914868447619057,1.1498371729651702,-1.1684417440779236,-0.42822300806562746,0.5469904027818066,-1.6368621180539844,-1.6352767071796896,-1.6241788310596252,1.614099417805072,1.9327426250713629,1.315446781150086,-1.25880391561155,-1.2410858427618192,0.1723111194105535,0.23809426425639837
2020,1,15,-1.6585294000026813,1.6707733059484744,1.0145800530598936,-1.5992823229044353,-1.3485754847168516,-0.15448317209076579,1.0898008345761405,-1.6458461130083222,-1.6368621180539844,-1.6352767071796896,1.3524461398345187,1.7914868447619057,1.1498371729651702,-1.1684417440779236,-1.25880391561155,-0.42822300806562746,0.5469904027818066
