Year,Month,Day,Temperature,Pressure,Relative Humidity,Clouds,Dew point,Wx,Wy,Temperature_lag1,Temperature_lag2,Temperature_lag3,Pressure_lag1,Relative Humidity_lag1,Clouds_lag1,Dew point_lag1,Dew point_lag2,Wx_lag1,Wy_lag1
2020,1,1,-1.2842676944898768,1.21181513853149,-0.3761145190078529,-0.6246733552445259,-1.5517748988365876,1.188295980512043,-0.5916536648972808,-1.2842676944898768,-1.2842676944898768,-1.2842676944898768,1.21181513853149,-0.3761145190078529,-0.6246733552445259,-1.5517748988365876,-1.5517748988365876,1.188295980512043,-0.5916536648972808
2020,1,2,-1.3529081588269853,1.8935341425538672,0.2769324873546312,-0.943410674549043,-1.6414134207826419,-0.5050572269720093,-0.8574160837833292,-1.2842676944898768,-1.2842676944898768,-1.2842676944898768,1.21181513853149,-0.3761145190078529,-0.6246733552445259,-1.5517748988365876,-1.5517748988365876,1.188295980512043,-0.5916536648972808
2020,1,3,-1.4259929697758493,1.1162980643089688,0.05724386309444047,-1.1782697519313192,-1.5917411188125354,-0.9541841601403788,-1.575361135054222,-1.3529081588269853,-1.2842676944898768,-1.2842676944898768,1.8935341425538672,0.2769324873546312,-0.943410674549043,-1.6414134207826419,-1.5517748988365876,-0.5050572269720093,-0.8574160837833292
2020,1,4,-1.3899443805916123,0.13219929389076351,0.5568097757956957,-1.1279428067779742,-1.4392985369042777,-1.3027259354239795,-0.37073561922727916,-1.4259929697758493,-1.3529081588269853,-1.2842676944898768,1.1162980643089688,0.05724386309444047,-1.1782697519313192,-1.5917411188125354,-1.6414134207826419,-0.9541841601403788,-1.575361135054222
2020,1,5,-1.329698793187819,0.039957090784439875,0.9450266597623336,1.2374236154292324,-1.152683645076767,0.21530932717235768,-0.1953874633753756,-1.3899443805916123,-1.4259929697758493,-1.3529081588269853,0.13219929389076351,0.5568097757956957,-1.1279428067779742,-1.4392985369042777,-1.5917411188125354,-1.3027259354239795,-0.37073561922727916
2020,1,6,-1.3346369560897695,1.340080923915985,-0.14438816191148807,-0.22205779401776732,-1.6248559867926065,2.2792436962992095,0.618399735915555,-1.329698793187819,-1.3899443805916123,-1.4259929697758493,0.039957090784439875,0.9450266597623336,1.2374236154292324,-1.152683645076767,-1.4392985369042777,0.21530932717235768,-0.1953874633753756
2020,1,7,-1.4092032159092185,1.6189907806457093,-0.06614289847635106,-1.597660961542526,-1.9542918285943467,1.1840242674199861,0.41136605822192074,-1.3346369560897695,-1.329698793187819,-1.3899443805916123,1.340080923915985,-0.14438816191148807,-0.22205779401776732,-1.6248559867926065,-1.152683645076767,2.2792436962992095,0.618399735915555
2020,1,8,-1.4867323734698377,1.976497544164261,0.32809285190837384,-1.245372345469112,-1.8829235786372973,0.1541641337538752,-0.7474291233214837,-1.4092032159092185,-1.3346369560897695,-1.329698793187819,1.6189907806457093,-0.06614289847635106,-1.597660961542526,-1.9542918285943467,-1.6248559867926065,1.1840242674199861,0.41136605822192074
2020,1,9,-1.4990777807247133,1.468892521153202,0.4605079131062965,-0.020750013404388215,-1.63855869078436,-0.7361068756562967,-1.1347892234430297,-1.4867323734698377,-1.4092032159092185,-1.3346369560897695,1.976497544164261,0.32809285190837384,-1.245372345469112,-1.8829235786372973,-1.9542918285943467,0.1541641337538752,-0.7474291233214837
2020,1,10,-1.460066293799306,0.8466670090751296,0.3311022851174179,-1.0776158616246294,-1.2640181150097642,-1.4197067498889455,-1.0193717564880567,-1.4990777807247133,-1.4867323734698377,-1.4092032159092185,1.468892521153202,0.4605079131062965,-0.020750013404388215,-1.63855869078436,-1.8829235786372973,-0.7361068756562967,-1.1347892234430297
2020,1,11,-1.2990821831957275,0.8373882075792445,0.8065927321463229,-0.05430131017328465,-0.9951025491716017,-0.5616873126596238,-0.45452620653113024,-1.460066293799306,-1.4990777807247133,-1.4867323734698377,0.8466670090751296,0.3311022851174179,-1.0776158616246294,-1.2640181150097642,-1.63855869078436,-1.4197067498889455,-1.0193717564880567
2020,1,12,-1.1529125612979996,1.6664764118306388,0.43342301422490315,-0.05430131017328465,-0.8980417292300145,0.7237904737112408,-0.10649353193779472,-1.2990821831957275,-1.460066293799306,-1.4990777807247133,0.8373882075792445,0.8065927321463229,-0.05430131017328465,-0.9951025491716017,-1.2640181150097642,-0.5616873126596238,-0.45452620653113024
2020,1,13,-1.2467376564350547,1.3984827921549057,1.2640265799209656,-1.7150905002336638,-0.9711228171860331,-1.1812083938918219,-1.5380271479171344,-1.1529125612979996,-1.2990821831957275,-1.460066293799306,1.6664764118306388,0.43342301422490315,-0.05430131017328465,-0.8980417292300145,-0.9951025491716017,0.7237904737112408,-0.10649353193779472
2020,1,14,-1.4343878467091646,1.2996908468161723,1.6973849620232588,0.6838272187424393,-1.1937917570520276,-0.8243726129665069,-0.43049479041984295,-1.2467376564350547,-1.1529125612979996,-1.2990821831957275,1.3984827921549057,1.2640265799209656,-1.7150905002336638,-0.9711228171860331,-0.8980417292300145,-1.1812083938918219,-1.5380271479171344
2020,1,15,-1.4906829037913978,1.8886218358795488,1.9892999833004985,1.505833989580405,-1.166957295068177,-0.32389464736039636,0.0981769340730132,-1.4343878467091646,-1.2467376564350547,-1.1529125612979996,1.2996908468161723,1.6973849620232588,0.6838272187424393,-1.1937917570520276,-0.9711228171860331,-0.8243726129665069,-0.43049479041984295
